matrix1	part1	matrix2	part2	count
Borowiec2015_Best108	OG594.fasta.aln_gene75	Philippe2009	Gene_0067	32
Borowiec2015_Best108	OG594.fasta.aln_gene75	Simion2017	V2META14926-42-Calc_Hmm10-BMGE05	89
Borowiec2015_Best108	OG594.fasta.aln_gene75	Whelan2015_D1	Gene_0063	24
Borowiec2015_Best108	OG594.fasta.aln_gene75	Whelan2015_D10	Gene_0063	26
Borowiec2015_Best108	OG594.fasta.aln_gene75	Whelan2015_D20	Gene_0063	22
Borowiec2015_Best108	OG594.fasta.aln_gene75	Whelan2017_full	Subset2_03	17
Borowiec2015_Best108	OG596.fasta.aln_gene76	Borowiec2015_Total1080	OG596.fasta.aln_gene661	240
Borowiec2015_Best108	OG596.fasta.aln_gene76	Chang2015	psmb_01	34
Borowiec2015_Best108	OG596.fasta.aln_gene76	Dunn2008	Tribe703	22
Borowiec2015_Best108	OG596.fasta.aln_gene76	Hejnol2009	Tribe916_0	29
Borowiec2015_Best108	OG596.fasta.aln_gene76	Nosenko2013_nonribo_9187	KOG0185	2
Borowiec2015_Best108	OG596.fasta.aln_gene76	Philippe2009	Gene_0050	34
Borowiec2015_Best108	OG596.fasta.aln_gene76	Ryan2013_est	gene398	54
Borowiec2015_Best108	OG596.fasta.aln_gene76	Simion2017	V2META14100-42-Calc_Hmm10-BMGE05	19
Borowiec2015_Best108	OG6.fasta.aln_gene88	Borowiec2015_Total1080	OG6.fasta.aln_gene771	268
Borowiec2015_Best108	OG6.fasta.aln_gene88	Chang2015	cct_01	87
Borowiec2015_Best108	OG6.fasta.aln_gene88	Philippe2009	Gene_0012	42
Borowiec2015_Best108	OG6.fasta.aln_gene88	Simion2017	V2META12513-42-Calc_Hmm10-BMGE05	47
Borowiec2015_Best108	OG619.fasta.aln_gene78	Borowiec2015_Total1080	OG619.fasta.aln_gene685	396
Borowiec2015_Best108	OG624.fasta.aln_gene79	Borowiec2015_Total1080	OG624.fasta.aln_gene689	343
Borowiec2015_Best108	OG633.fasta.aln_gene80	Borowiec2015_Total1080	OG633.fasta.aln_gene698	159
Borowiec2015_Best108	OG633.fasta.aln_gene80	Chang2015	rpl14a	124
Borowiec2015_Best108	OG633.fasta.aln_gene80	Dunn2008	Tribe325	81
Borowiec2015_Best108	OG633.fasta.aln_gene80	Nosenko2013_ribo_11057	KOG3421	7
Borowiec2015_Best108	OG633.fasta.aln_gene80	Nosenko2013_ribo_14615	KOG3421	28
Borowiec2015_Best108	OG633.fasta.aln_gene80	Philippe2009	Gene_0055	35
Borowiec2015_Best108	OG633.fasta.aln_gene80	Ryan2013_est	gene161	87
Borowiec2015_Best108	OG633.fasta.aln_gene80	Simion2017	V2META14176-42-Calc_Hmm10-BMGE05	20
Borowiec2015_Best108	OG642.fasta.aln_gene81	Borowiec2015_Total1080	OG642.fasta.aln_gene707	147
Borowiec2015_Best108	OG642.fasta.aln_gene81	Hejnol2009	Tribe2311_0	8
Borowiec2015_Best108	OG642.fasta.aln_gene81	Ryan2013_est	gene111	11
Borowiec2015_Best108	OG642.fasta.aln_gene81	Simion2017	V2META13395-42-Calc_Hmm10-BMGE05	15
Borowiec2015_Best108	OG649.fasta.aln_gene82	Borowiec2015_Total1080	OG649.fasta.aln_gene714	366
Borowiec2015_Best108	OG649.fasta.aln_gene82	Simion2017	V2META11271-1-42-Calc_Hmm10-BMGE05	95
Borowiec2015_Best108	OG654.fasta.aln_gene83	Borowiec2015_Total1080	OG654.fasta.aln_gene720	152
Borowiec2015_Best108	OG654.fasta.aln_gene83	Simion2017	V2META15045-42-Calc_Hmm10-BMGE05	4
Borowiec2015_Best108	OG66.fasta.aln_gene84	Borowiec2015_Total1080	OG66.fasta.aln_gene737	312
Borowiec2015_Best108	OG66.fasta.aln_gene84	Simion2017	V2META10079-2-42-Calc_Hmm10-BMGE05	183
Borowiec2015_Best108	OG685.fasta.aln_gene85	Borowiec2015_Total1080	OG685.fasta.aln_gene754	399
Borowiec2015_Best108	OG686.fasta.aln_gene86	Borowiec2015_Total1080	OG686.fasta.aln_gene755	386
Borowiec2015_Best108	OG689.fasta.aln_gene87	Borowiec2015_Total1080	OG689.fasta.aln_gene758	235
Borowiec2015_Best108	OG689.fasta.aln_gene87	Hejnol2009	Tribe1658_0	38
Borowiec2015_Best108	OG689.fasta.aln_gene87	Simion2017	V2META13794-42-Calc_Hmm10-BMGE05	62
Borowiec2015_Best108	OG689.fasta.aln_gene87	Whelan2015_D1	Gene_0703	51
Borowiec2015_Best108	OG689.fasta.aln_gene87	Whelan2015_D10	Gene_0703	51
Borowiec2015_Best108	OG689.fasta.aln_gene87	Whelan2015_D20	Gene_0703	43
Borowiec2015_Best108	OG689.fasta.aln_gene87	Whelan2017_full	Subset20_04	62
Borowiec2015_Best108	OG689.fasta.aln_gene87	Whelan2017_strict	Subset14_01	56
Borowiec2015_Best108	OG716.fasta.aln_gene89	Borowiec2015_Total1080	OG716.fasta.aln_gene788	365
Borowiec2015_Best108	OG716.fasta.aln_gene89	Moroz2014_3d	0251	1
Borowiec2015_Best108	OG716.fasta.aln_gene89	Whelan2015_D1	Gene_0251	2
Borowiec2015_Best108	OG716.fasta.aln_gene89	Whelan2015_D10	Gene_0251	1
Borowiec2015_Best108	OG716.fasta.aln_gene89	Whelan2015_D20	Gene_0251	1
Borowiec2015_Best108	OG716.fasta.aln_gene89	Whelan2017_strict	Subset20	21
Borowiec2015_Best108	OG726.fasta.aln_gene90	Borowiec2015_Total1080	OG726.fasta.aln_gene798	348
Borowiec2015_Best108	OG726.fasta.aln_gene90	Hejnol2009	Tribe1657_0	66
Borowiec2015_Best108	OG726.fasta.aln_gene90	Ryan2013_est	gene36	22
Borowiec2015_Best108	OG726.fasta.aln_gene90	Simion2017	V2META14227-42-Calc_Hmm10-BMGE05	20
Borowiec2015_Best108	OG75.fasta.aln_gene92	Borowiec2015_Total1080	OG75.fasta.aln_gene834	141
Borowiec2015_Best108	OG75.fasta.aln_gene92	Chang2015	psmb_01	112
Borowiec2015_Best108	OG75.fasta.aln_gene92	Dunn2008	Tribe833	46
Borowiec2015_Best108	OG75.fasta.aln_gene92	Hejnol2009	Tribe1038_0	52
Borowiec2015_Best108	OG75.fasta.aln_gene92	Philippe2009	Gene_0045	64
Borowiec2015_Best108	OG75.fasta.aln_gene92	Ryan2013_est	gene238	63
Borowiec2015_Best108	OG75.fasta.aln_gene92	Simion2017	V2META13815-42-Calc_Hmm10-BMGE05	143
Borowiec2015_Best108	OG750.fasta.aln_gene91	Borowiec2015_Total1080	OG750.fasta.aln_gene824	289
Borowiec2015_Best108	OG750.fasta.aln_gene91	Hejnol2009	Tribe2460_0	7
Borowiec2015_Best108	OG750.fasta.aln_gene91	Ryan2013_est	gene26	13
Borowiec2015_Best108	OG750.fasta.aln_gene91	Simion2017	V2META13551-42-Calc_Hmm10-BMGE05	30
Borowiec2015_Best108	OG780.fasta.aln_gene93	Borowiec2015_Total1080	OG780.fasta.aln_gene856	163
Borowiec2015_Best108	OG780.fasta.aln_gene93	Hejnol2009	Tribe3737_0	86
Borowiec2015_Best108	OG780.fasta.aln_gene93	Simion2017	V2META15779-42-Calc_Hmm10-BMGE05	37
Borowiec2015_Best108	OG79.fasta.aln_gene94	Borowiec2015_Total1080	OG79.fasta.aln_gene876	291
Borowiec2015_Best108	OG79.fasta.aln_gene94	Chang2015	psma_01	65
Borowiec2015_Best108	OG79.fasta.aln_gene94	Philippe2009	Gene_0042	26
Borowiec2015_Best108	OG79.fasta.aln_gene94	Ryan2013_est	gene172	25
Borowiec2015_Best108	OG79.fasta.aln_gene94	Simion2017	V2META13674-42-Calc_Hmm10-BMGE05	65
Borowiec2015_Best108	OG79.fasta.aln_gene94	Whelan2017_full	Subset2_12	14
Borowiec2015_Best108	OG803.fasta.aln_gene95	Borowiec2015_Total1080	OG803.fasta.aln_gene881	256
Borowiec2015_Best108	OG803.fasta.aln_gene95	Hejnol2009	Tribe2457_0	101
Borowiec2015_Best108	OG803.fasta.aln_gene95	Ryan2013_est	gene349	80
Borowiec2015_Best108	OG803.fasta.aln_gene95	Simion2017	V2META14098-42-Calc_Hmm10-BMGE05	121
Borowiec2015_Best108	OG81.fasta.aln_gene96	Borowiec2015_Total1080	OG81.fasta.aln_gene899	420
Borowiec2015_Best108	OG828.fasta.aln_gene97	Borowiec2015_Total1080	OG828.fasta.aln_gene908	389
Borowiec2015_Best108	OG828.fasta.aln_gene97	Chang2015	mra1	32
Borowiec2015_Best108	OG828.fasta.aln_gene97	Simion2017	V2META14570-42-Calc_Hmm10-BMGE05	38
Borowiec2015_Best108	OG835.fasta.aln_gene98	Borowiec2015_Total1080	OG835.fasta.aln_gene915	261
Borowiec2015_Best108	OG835.fasta.aln_gene98	Hejnol2009	Tribe1348_0	85
Borowiec2015_Best108	OG835.fasta.aln_gene98	Ryan2013_est	gene127	70
Borowiec2015_Best108	OG84.fasta.aln_gene99	Borowiec2015_Total1080	OG84.fasta.aln_gene930	403
Borowiec2015_Best108	OG84.fasta.aln_gene99	Chang2015	mcm_01	18
Borowiec2015_Best108	OG84.fasta.aln_gene99	Whelan2017_full	Subset24_02	10
Borowiec2015_Best108	OG84.fasta.aln_gene99	Whelan2017_strict	Subset29	12
Borowiec2015_Best108	OG85.fasta.aln_gene100	Borowiec2015_Total1080	OG85.fasta.aln_gene940	394
Borowiec2015_Best108	OG85.fasta.aln_gene100	Chang2015	mcm_01	23
Borowiec2015_Best108	OG86.fasta.aln_gene101	Borowiec2015_Total1080	OG86.fasta.aln_gene951	383
Borowiec2015_Best108	OG86.fasta.aln_gene101	Chang2015	mcm_01	45
Borowiec2015_Best108	OG86.fasta.aln_gene101	Ryan2013_est	gene24	27
Borowiec2015_Best108	OG871.fasta.aln_gene102	Borowiec2015_Total1080	OG871.fasta.aln_gene953	398
Borowiec2015_Best108	OG88.fasta.aln_gene103	Borowiec2015_Total1080	OG88.fasta.aln_gene973	412
Borowiec2015_Best108	OG88.fasta.aln_gene103	Chang2015	mcm	25
Borowiec2015_Best108	OG88.fasta.aln_gene103	Whelan2015_D1	Gene_0904	2
Borowiec2015_Best108	OG88.fasta.aln_gene103	Whelan2015_D10	Gene_0904	1
Borowiec2015_Best108	OG88.fasta.aln_gene103	Whelan2015_D20	Gene_0904	1
Borowiec2015_Best108	OG89.fasta.aln_gene105	Borowiec2015_Total1080	OG89.fasta.aln_gene984	396
Borowiec2015_Best108	OG89.fasta.aln_gene105	Chang2015	mcm_01	21
Borowiec2015_Best108	OG890.fasta.aln_gene104	Borowiec2015_Total1080	OG890.fasta.aln_gene974	273
Borowiec2015_Best108	OG890.fasta.aln_gene104	Dunn2008	Tribe1489	15
Borowiec2015_Best108	OG890.fasta.aln_gene104	Hejnol2009	Tribe1736_0	110
Borowiec2015_Best108	OG890.fasta.aln_gene104	Ryan2013_est	gene34	47
Borowiec2015_Best108	OG890.fasta.aln_gene104	Simion2017	V2META14482-42-Calc_Hmm10-BMGE05	62
Borowiec2015_Best108	OG920.fasta.aln_gene106	Borowiec2015_Total1080	OG920.fasta.aln_gene1006	245
Borowiec2015_Best108	OG920.fasta.aln_gene106	Hejnol2009	Tribe4286_0	48
Borowiec2015_Best108	OG920.fasta.aln_gene106	Simion2017	V2META15367-42-Calc_Hmm10-BMGE05	18
Borowiec2015_Best108	OG95.fasta.aln_gene108	Borowiec2015_Total1080	OG95.fasta.aln_gene1045	350
Borowiec2015_Best108	OG954.fasta.aln_gene107	Borowiec2015_Total1080	OG954.fasta.aln_gene1039	242
Borowiec2015_Best108	OG954.fasta.aln_gene107	Ryan2013_est	gene228	14
Borowiec2015_Total1080	OG1000.fasta.aln_gene1	Simion2017	V2META12538-42-Calc_Hmm10-BMGE05	241
Borowiec2015_Total1080	OG1002.fasta.aln_gene2	Hejnol2009	Tribe4544_0	38
Borowiec2015_Total1080	OG1004.fasta.aln_gene4	Borowiec2015_Best108	OG1004.fasta.aln_gene1	316
Borowiec2015_Total1080	OG1004.fasta.aln_gene4	Simion2017	V2META13438-42-Calc_Hmm10-BMGE05	205
Borowiec2015_Total1080	OG1005.fasta.aln_gene5	Borowiec2015_Best108	OG1005.fasta.aln_gene2	427
Borowiec2015_Total1080	OG1006.fasta.aln_gene6	Simion2017	V2META12886-42-Calc_Hmm10-BMGE05	48
Borowiec2015_Total1080	OG1007.fasta.aln_gene7	Borowiec2015_Total1080	OG406.fasta.aln_gene464	1
Borowiec2015_Total1080	OG1007.fasta.aln_gene7	Ryan2013_est	gene181	1
Borowiec2015_Total1080	OG1010.fasta.aln_gene10	Borowiec2015_Best108	OG1010.fasta.aln_gene3	358
Borowiec2015_Total1080	OG1010.fasta.aln_gene10	Chang2015	pace2_01	21
Borowiec2015_Total1080	OG1010.fasta.aln_gene10	Ryan2013_est	gene293	51
Borowiec2015_Total1080	OG1010.fasta.aln_gene10	Simion2017	V2META11065-1-42-Calc_Hmm10-BMGE05	2
Borowiec2015_Total1080	OG1011.fasta.aln_gene11	Borowiec2015_Best108	OG1011.fasta.aln_gene4	377
Borowiec2015_Total1080	OG1011.fasta.aln_gene11	Chang2015	pace2	43
Borowiec2015_Total1080	OG1011.fasta.aln_gene11	Hejnol2009	Tribe1169_0	55
Borowiec2015_Total1080	OG1011.fasta.aln_gene11	Ryan2013_est	gene152	22
Borowiec2015_Total1080	OG1011.fasta.aln_gene11	Simion2017	V2META11065-2-42-Calc_Hmm10-BMGE05	30
Borowiec2015_Total1080	OG1014.fasta.aln_gene14	Hejnol2009	Tribe4948_0	68
Borowiec2015_Total1080	OG1015.fasta.aln_gene15	Borowiec2015_Total1080	OG504.fasta.aln_gene569	6
Borowiec2015_Total1080	OG1015.fasta.aln_gene15	Hejnol2009	Tribe3072_0	2
Borowiec2015_Total1080	OG1015.fasta.aln_gene15	Simion2017	V2META14153-42-Calc_Hmm10-BMGE05	1
Borowiec2015_Total1080	OG1015.fasta.aln_gene15	Simion2017	V2META14898-42-Calc_Hmm10-BMGE05	41
Borowiec2015_Total1080	OG1016.fasta.aln_gene16	Hejnol2009	Tribe5093_0	108
Borowiec2015_Total1080	OG1017.fasta.aln_gene17	Simion2017	V2META15173-42-Calc_Hmm10-BMGE05	43
Borowiec2015_Total1080	OG1018.fasta.aln_gene18	Hejnol2009	Tribe5496_0	28
Borowiec2015_Total1080	OG1019.fasta.aln_gene19	Hejnol2009	Tribe4152_0	121
Borowiec2015_Total1080	OG1019.fasta.aln_gene19	Simion2017	V2META14921-42-Calc_Hmm10-BMGE05	3
Borowiec2015_Total1080	OG102.fasta.aln_gene27	Hejnol2009	Tribe1398_0	50
Borowiec2015_Total1080	OG102.fasta.aln_gene27	Simion2017	V2META14832-42-Calc_Hmm10-BMGE05	18
Borowiec2015_Total1080	OG1021.fasta.aln_gene21	Hejnol2009	Tribe3854_0	31
Borowiec2015_Total1080	OG1021.fasta.aln_gene21	Simion2017	V2META13869-42-Calc_Hmm10-BMGE05	25
Borowiec2015_Total1080	OG1023.fasta.aln_gene22	Hejnol2009	Tribe1906_0	145
Borowiec2015_Total1080	OG1023.fasta.aln_gene22	Simion2017	V2META14538-42-Calc_Hmm10-BMGE05	11
Borowiec2015_Total1080	OG1024.fasta.aln_gene23	Hejnol2009	Tribe4724_0	14
Borowiec2015_Total1080	OG1025.fasta.aln_gene24	Hejnol2009	Tribe4943_0	45
Borowiec2015_Total1080	OG1025.fasta.aln_gene24	Simion2017	V2META13836-42-Calc_Hmm10-BMGE05	5
Borowiec2015_Total1080	OG1026.fasta.aln_gene25	Hejnol2009	Tribe5382_0	17
Borowiec2015_Total1080	OG1029.fasta.aln_gene26	Hejnol2009	Tribe4164_0	127
Borowiec2015_Total1080	OG1030.fasta.aln_gene28	Moroz2014_3d	0272	12
Borowiec2015_Total1080	OG1030.fasta.aln_gene28	Whelan2015_D1	Gene_0272	25
Borowiec2015_Total1080	OG1030.fasta.aln_gene28	Whelan2015_D10	Gene_0272	26
Borowiec2015_Total1080	OG1030.fasta.aln_gene28	Whelan2015_D20	Gene_0272	24
Borowiec2015_Total1080	OG1030.fasta.aln_gene28	Whelan2017_full	Subset5_06	36
Borowiec2015_Total1080	OG1031.fasta.aln_gene29	Hejnol2009	Tribe4576_0	131
Borowiec2015_Total1080	OG1033.fasta.aln_gene31	Whelan2015_D1	Gene_0411	3
Borowiec2015_Total1080	OG1033.fasta.aln_gene31	Whelan2015_D10	Gene_0411	4
Borowiec2015_Total1080	OG1033.fasta.aln_gene31	Whelan2015_D20	Gene_0411	3
Borowiec2015_Total1080	OG1037.fasta.aln_gene34	Hejnol2009	Tribe3232_0	24
Borowiec2015_Total1080	OG1038.fasta.aln_gene35	Hejnol2009	Tribe4821_0	19
Borowiec2015_Total1080	OG1039.fasta.aln_gene36	Simion2017	V2META15997-42-Calc_Hmm10-BMGE05	10
Borowiec2015_Total1080	OG1041.fasta.aln_gene38	Hejnol2009	Tribe5207_0	142
Borowiec2015_Total1080	OG1041.fasta.aln_gene38	Simion2017	V2META14399-42-Calc_Hmm10-BMGE05	39
Borowiec2015_Total1080	OG1042.fasta.aln_gene39	Hejnol2009	Tribe3323_0	172
Borowiec2015_Total1080	OG1042.fasta.aln_gene39	Simion2017	V2META14497-42-Calc_Hmm10-BMGE05	28
Borowiec2015_Total1080	OG1043.fasta.aln_gene40	Simion2017	V2META13288-1-42-Calc_Hmm10-BMGE05	162
Borowiec2015_Total1080	OG1045.fasta.aln_gene42	Simion2017	V2META14177-42-Calc_Hmm10-BMGE05	46
Borowiec2015_Total1080	OG1046.fasta.aln_gene43	Hejnol2009	Tribe2893_0	77
Borowiec2015_Total1080	OG1049.fasta.aln_gene46	Simion2017	V2META14543-42-Calc_Hmm10-BMGE05	43
Borowiec2015_Total1080	OG105.fasta.aln_gene56	Ryan2013_est	gene324	21
Borowiec2015_Total1080	OG105.fasta.aln_gene56	Simion2017	V2META11809-42-Calc_Hmm10-BMGE05	13
Borowiec2015_Total1080	OG105.fasta.aln_gene56	Whelan2015_D1	Gene_0667	15
Borowiec2015_Total1080	OG105.fasta.aln_gene56	Whelan2015_D10	Gene_0667	15
Borowiec2015_Total1080	OG105.fasta.aln_gene56	Whelan2015_D20	Gene_0667	12
Borowiec2015_Total1080	OG105.fasta.aln_gene56	Whelan2017_full	Subset10_11	36
Borowiec2015_Total1080	OG1050.fasta.aln_gene48	Hejnol2009	Tribe1784_0	203
Borowiec2015_Total1080	OG1050.fasta.aln_gene48	Simion2017	V2META17566-42-Calc_Hmm10-BMGE05	27
Borowiec2015_Total1080	OG1052.fasta.aln_gene49	Hejnol2009	Tribe3990_0	121
Borowiec2015_Total1080	OG1052.fasta.aln_gene49	Moroz2014_3d	0950	34
Borowiec2015_Total1080	OG1052.fasta.aln_gene49	Whelan2015_D1	Gene_0950	35
Borowiec2015_Total1080	OG1052.fasta.aln_gene49	Whelan2015_D10	Gene_0950	35
Borowiec2015_Total1080	OG1052.fasta.aln_gene49	Whelan2015_D20	Gene_0950	30
Borowiec2015_Total1080	OG1052.fasta.aln_gene49	Whelan2017_full	Subset8_03	35
Borowiec2015_Total1080	OG1055.fasta.aln_gene51	Hejnol2009	Tribe3309_0	26
Borowiec2015_Total1080	OG1057.fasta.aln_gene53	Hejnol2009	Tribe4727_0	48
Borowiec2015_Total1080	OG1057.fasta.aln_gene53	Simion2017	V2META15368-42-Calc_Hmm10-BMGE05	19
Borowiec2015_Total1080	OG1058.fasta.aln_gene54	Hejnol2009	Tribe5415_0	96
Borowiec2015_Total1080	OG1059.fasta.aln_gene55	Simion2017	V2META16024-42-Calc_Hmm10-BMGE05	15
Borowiec2015_Total1080	OG106.fasta.aln_gene66	Simion2017	V2META14332-42-Calc_Hmm10-BMGE05	14
Borowiec2015_Total1080	OG1064.fasta.aln_gene61	Borowiec2015_Best108	OG1064.fasta.aln_gene5	394
Borowiec2015_Total1080	OG1064.fasta.aln_gene61	Chang2015	hsp70	78
Borowiec2015_Total1080	OG1064.fasta.aln_gene61	Philippe2009	Gene_0019	32
Borowiec2015_Total1080	OG1065.fasta.aln_gene62	Chang2015	hsp70_01	263
Borowiec2015_Total1080	OG1065.fasta.aln_gene62	Philippe2009	Gene_0020	31
Borowiec2015_Total1080	OG1069.fasta.aln_gene65	Simion2017	V2META14895-42-Calc_Hmm10-BMGE05	38
Borowiec2015_Total1080	OG1070.fasta.aln_gene67	Hejnol2009	Tribe4566_0	20
Borowiec2015_Total1080	OG1072.fasta.aln_gene68	Hejnol2009	Tribe3237_0	103
Borowiec2015_Total1080	OG1075.fasta.aln_gene70	Hejnol2009	Tribe4972_0	46
Borowiec2015_Total1080	OG1076.fasta.aln_gene71	Simion2017	V2META13056-42-Calc_Hmm10-BMGE05	58
Borowiec2015_Total1080	OG1077.fasta.aln_gene72	Hejnol2009	Tribe3945_0	86
Borowiec2015_Total1080	OG1078.fasta.aln_gene73	Ryan2013_est	gene239	45
Borowiec2015_Total1080	OG1078.fasta.aln_gene73	Whelan2015_D1	Gene_0414	3
Borowiec2015_Total1080	OG1078.fasta.aln_gene73	Whelan2015_D10	Gene_0414	2
Borowiec2015_Total1080	OG1078.fasta.aln_gene73	Whelan2015_D20	Gene_0414	2
Borowiec2015_Total1080	OG1078.fasta.aln_gene73	Whelan2017_strict	Subset24	5
Borowiec2015_Total1080	OG1079.fasta.aln_gene74	Moroz2014_3d	0470	11
Borowiec2015_Total1080	OG1079.fasta.aln_gene74	Ryan2013_est	gene385	20
Borowiec2015_Total1080	OG1079.fasta.aln_gene74	Simion2017	V2META14034-42-Calc_Hmm10-BMGE05	26
Borowiec2015_Total1080	OG1079.fasta.aln_gene74	Whelan2017_full	Subset4_09	12
Borowiec2015_Total1080	OG1081.fasta.aln_gene77	Hejnol2009	Tribe4323_0	188
Borowiec2015_Total1080	OG1082.fasta.aln_gene78	Simion2017	V2META13882-42-Calc_Hmm10-BMGE05	43
Borowiec2015_Total1080	OG1083.fasta.aln_gene79	Simion2017	V2META14451-42-Calc_Hmm10-BMGE05	13
Borowiec2015_Total1080	OG1085.fasta.aln_gene80	Hejnol2009	Tribe4588_0	210
Borowiec2015_Total1080	OG1087.fasta.aln_gene81	Hejnol2009	Tribe2811_0	132
Borowiec2015_Total1080	OG1088.fasta.aln_gene82	Simion2017	V2META14365-42-Calc_Hmm10-BMGE05	39
Borowiec2015_Total1080	OG1090.fasta.aln_gene84	Hejnol2009	Tribe4157_0	110
Borowiec2015_Total1080	OG1093.fasta.aln_gene86	Hejnol2009	Tribe4351_0	16
Borowiec2015_Total1080	OG1095.fasta.aln_gene88	Simion2017	V2META14746-42-Calc_Hmm10-BMGE05	7
Borowiec2015_Total1080	OG1097.fasta.aln_gene89	Hejnol2009	Tribe4002_0	117
Borowiec2015_Total1080	OG1098.fasta.aln_gene90	Hejnol2009	Tribe7276_0	13
Borowiec2015_Total1080	OG1099.fasta.aln_gene91	Whelan2017_full	Subset7_02	32
Borowiec2015_Total1080	OG1101.fasta.aln_gene94	Borowiec2015_Total1080	OG706.fasta.aln_gene777	1
Borowiec2015_Total1080	OG1101.fasta.aln_gene94	Simion2017	V2META15121-42-Calc_Hmm10-BMGE05	126
Borowiec2015_Total1080	OG1102.fasta.aln_gene95	Whelan2015_D1	Gene_0366	56
Borowiec2015_Total1080	OG1102.fasta.aln_gene95	Whelan2015_D10	Gene_0366	67
Borowiec2015_Total1080	OG1103.fasta.aln_gene96	Borowiec2015_Total1080	OG1102.fasta.aln_gene95	8
Borowiec2015_Total1080	OG1106.fasta.aln_gene97	Simion2017	V2META12680-42-Calc_Hmm10-BMGE05	169
Borowiec2015_Total1080	OG1107.fasta.aln_gene98	Hejnol2009	Tribe4761_0	130
Borowiec2015_Total1080	OG1108.fasta.aln_gene99	Simion2017	V2META13285-42-Calc_Hmm10-BMGE05	12
Borowiec2015_Total1080	OG1109.fasta.aln_gene100	Simion2017	V2META13302-42-Calc_Hmm10-BMGE05	30
Borowiec2015_Total1080	OG1110.fasta.aln_gene102	Simion2017	V2META13677-42-Calc_Hmm10-BMGE05	58
Borowiec2015_Total1080	OG1111.fasta.aln_gene103	Borowiec2015_Best108	OG1111.fasta.aln_gene6	222
Borowiec2015_Total1080	OG1111.fasta.aln_gene103	Hejnol2009	Tribe2723_0	35
Borowiec2015_Total1080	OG1111.fasta.aln_gene103	Ryan2013_est	gene33	77
Borowiec2015_Total1080	OG1111.fasta.aln_gene103	Simion2017	V2META14533-42-Calc_Hmm10-BMGE05	16
Borowiec2015_Total1080	OG1112.fasta.aln_gene104	Hejnol2009	Tribe5013_0	34
Borowiec2015_Total1080	OG1113.fasta.aln_gene105	Hejnol2009	Tribe2007_0	29
Borowiec2015_Total1080	OG1113.fasta.aln_gene105	Ryan2013_est	gene136	22
Borowiec2015_Total1080	OG1113.fasta.aln_gene105	Whelan2017_strict	Subset6_01	11
Borowiec2015_Total1080	OG1115.fasta.aln_gene107	Ryan2013_est	gene220	281
Borowiec2015_Total1080	OG1116.fasta.aln_gene108	Hejnol2009	Tribe2454_0	38
Borowiec2015_Total1080	OG1116.fasta.aln_gene108	Simion2017	V2META14594-42-Calc_Hmm10-BMGE05	10
Borowiec2015_Total1080	OG1121.fasta.aln_gene113	Simion2017	V2META11011-1-42-Calc_Hmm10-BMGE05	14
Borowiec2015_Total1080	OG1122.fasta.aln_gene114	Simion2017	V2META11305-1-42-Calc_Hmm10-BMGE05	15
Borowiec2015_Total1080	OG1122.fasta.aln_gene114	Simion2017	V2META11305-2-42-Calc_Hmm10-BMGE05	4
Borowiec2015_Total1080	OG1123.fasta.aln_gene115	Simion2017	V2META12370-42-Calc_Hmm10-BMGE05	1
Borowiec2015_Total1080	OG1125.fasta.aln_gene116	Simion2017	V2META11031-1-42-Calc_Hmm10-BMGE05	73
Borowiec2015_Total1080	OG1125.fasta.aln_gene116	Simion2017	V2META11031-2-2-42-Calc_Hmm10-BMGE05	1
Borowiec2015_Total1080	OG1129.fasta.aln_gene120	Borowiec2015_Best108	OG1129.fasta.aln_gene7	415
Borowiec2015_Total1080	OG113.fasta.aln_gene131	Borowiec2015_Best108	OG113.fasta.aln_gene9	357
Borowiec2015_Total1080	OG1130.fasta.aln_gene122	Borowiec2015_Best108	OG1130.fasta.aln_gene8	418
Borowiec2015_Total1080	OG1130.fasta.aln_gene122	Whelan2017_strict	Subset4_01	41
Borowiec2015_Total1080	OG1131.fasta.aln_gene123	Ryan2013_est	gene68	26
Borowiec2015_Total1080	OG1131.fasta.aln_gene123	Simion2017	V2META11066-2-42-Calc_Hmm10-BMGE05	8
Borowiec2015_Total1080	OG1133.fasta.aln_gene125	Simion2017	V2META11219-1-42-Calc_Hmm10-BMGE05	30
Borowiec2015_Total1080	OG1134.fasta.aln_gene126	Hejnol2009	Tribe2383_0	169
Borowiec2015_Total1080	OG1136.fasta.aln_gene128	Ryan2013_est	gene272	149
Borowiec2015_Total1080	OG1136.fasta.aln_gene128	Simion2017	V2META13382-42-Calc_Hmm10-BMGE05	46
Borowiec2015_Total1080	OG1137.fasta.aln_gene129	Hejnol2009	Tribe1433_0	133
Borowiec2015_Total1080	OG1140.fasta.aln_gene132	Moroz2014_3d	0899	2
Borowiec2015_Total1080	OG1141.fasta.aln_gene133	Simion2017	V2META10986-2-42-Calc_Hmm10-BMGE05	5
Borowiec2015_Total1080	OG1142.fasta.aln_gene134	Whelan2017_full	Subset2_11	24
Borowiec2015_Total1080	OG1142.fasta.aln_gene134	Whelan2017_strict	Subset5_01	34
Borowiec2015_Total1080	OG1145.fasta.aln_gene137	Whelan2015_D1	Gene_0092	16
Borowiec2015_Total1080	OG1145.fasta.aln_gene137	Whelan2015_D10	Gene_0092	21
Borowiec2015_Total1080	OG1146.fasta.aln_gene138	Hejnol2009	Tribe3470_0	50
